name,stars,review_count,price,score,poi,cityname,address,,,,
星巴克,35,240,￥45/人,口味:7.5 环境:7.6 服务:7.3,"{""lat"": 116.460343, ""lng"": 39.892952}",北京市,东三环南路1号佳龙大厦101室,,,,
星巴克,40,264,￥40/人,口味:7.9 环境:7.3 服务:7.4,"{""lat"": 116.47075, ""lng"": 39.90911}",北京市,建国路93号院万达广场万达电影院3楼,,,,
星巴克,40,65,￥44/人,口味:8.1 环境:8.0 服务:8.1,"{""lat"": 116.456909, ""lng"": 39.90763328899472}",北京市,建国门外大街甲6号1幢SK大厦2层,,,,
星巴克,40,89,￥74/人,口味:8.2 环境:8.0 服务:8.0,"{""lat"": 116.46057, ""lng"": 39.92832}",北京市,东三环北路27号嘉铭中心B1层,,,,
星巴克,40,23,￥47/人,口味:7.7 环境:7.8 服务:7.8,"{""lat"": 116.470122, ""lng"": 39.914201}",北京市,光华路15号院泰达时代中心公寓1号楼106铺,,,,
星巴克,40,48,￥41/人,口味:7.7 环境:7.7 服务:7.7,"{""lat"": 116.460403, ""lng"": 39.896778}",北京市,东三环中路63号富力中心写字楼1层,,,,
星巴克,35,77,￥35/人,口味:7.5 环境:7.5 服务:7.7,"{""lat"": 116.51851, ""lng"": 39.924164}",北京市,朝阳北路101号朝阳大悦城8层,,,,
星巴克,35,222,￥40/人,口味:7.8 环境:7.8 服务:7.6,"{""lat"": 116.448701, ""lng"": 39.907571}",北京市,建国门外大街乙12号双子座大厦1楼L101号,,,,
星巴克,40,46,￥40/人,口味:8.1 环境:8.0 服务:7.7,"{""lat"": 116.46375, ""lng"": 39.95049}",北京市,东方东路19号外交办公大楼1层F110和2层F213单元,,,,
星巴克,40,82,￥35/人,口味:8.0 环境:8.0 服务:8.1,"{""lat"": 116.458343, ""lng"": 39.917206597388045}",北京市,东三环中路7号院7楼1-31号,,,,
星巴克,35,123,￥37/人,口味:7.5 环境:7.5 服务:7.5,"{""lat"": 116.458331, ""lng"": 39.956469}",北京市,东三环北路霞光里18号佳程广场3楼,,,,
星巴克,40,46,￥41/人,口味:8.0 环境:7.9 服务:8.0,"{""lat"": 116.46272, ""lng"": 39.95612}",北京市,霄云路38号现代汽车大厦1楼,,,,
星巴克,35,30,￥41/人,口味:7.7 环境:7.2 服务:7.7,"{""lat"": 116.40509, ""lng"": 39.994442}",北京市,北辰东路8号院北辰汇欣大厦B座16号楼101室,,,,
星巴克,35,27,￥37/人,口味:7.7 环境:7.5 服务:7.3,"{""lat"": 116.435683, ""lng"": 39.925889}",北京市,朝阳门北大街20号101铺,,,,
星巴克,35,152,￥38/人,口味:7.5 环境:7.5 服务:7.4,"{""lat"": 116.44129, ""lng"": 39.91012}",北京市,日坛路6号新族大厦底商1B单位,,,,
星巴克,35,129,￥36/人,口味:7.7 环境:7.4 服务:7.7,"{""lat"": 116.47552, ""lng"": 39.90764}",北京市,建国路soho现代城C座底商,,,,
星巴克,35,90,￥41/人,口味:7.8 环境:7.5 服务:7.2,"{""lat"": 116.482073, ""lng"": 39.998702}",北京市,望京东园一区120号新荟城购物中心1层,,,,
星巴克,35,199,￥41/人,口味:7.5 环境:7.6 服务:7.1,"{""lat"": 116.45192, ""lng"": 39.91793}",北京市,金汇路8-9号世界城商业街9号楼1楼,,,,
星巴克,40,131,￥36/人,口味:7.9 环境:7.8 服务:7.6,"{""lat"": 116.483144, ""lng"": 39.976417}",北京市,将台路乙2号海润国际公寓底商8B号,,,,
星巴克,40,42,￥35/人,口味:7.8 环境:7.7 服务:7.8,"{""lat"": 116.406661, ""lng"": 39.991755}",北京市,北辰东路8号名门多福生活广场B1层,,,,
星巴克,35,29,￥35/人,口味:7.7 环境:8.0 服务:7.9,"{""lat"": 116.490335, ""lng"": 39.982682}",北京市,酒仙桥路6号院2号楼1层103-01号,,,,
星巴克,40,199,￥47/人,口味:7.9 环境:7.7 服务:7.6,"{""lat"": 116.461713, ""lng"": 39.96768}",北京市,京顺路111号比如世界购物中心1楼,,,,
星巴克,35,39,￥39/人,口味:7.4 环境:7.3 服务:7.3,"{""lat"": 116.44612, ""lng"": 39.907829}",北京市,建国门外大街丙12号宝钢大厦1层,,,,
星巴克,35,130,￥40/人,口味:7.6 环境:7.7 服务:7.6,"{""lat"": 116.471103, ""lng"": 39.907626}",北京市,建国路甲92号世茂大厦1楼102单元,,,,
星巴克,40,57,￥36/人,口味:7.8 环境:7.8 服务:7.5,"{""lat"": 116.460597, ""lng"": 39.917816}",北京市,兆丰街财富金融中心旁,,,,
星巴克,35,98,￥38/人,口味:7.5 环境:7.4 服务:6.9,"{""lat"": 116.43897, ""lng"": 39.921894}",北京市,三丰北里2号悠唐购物中心二期1层中庭,,,,
星巴克,35,65,￥43/人,口味:7.7 环境:7.4 服务:7.4,"{""lat"": 116.464435, ""lng"": 39.907458}",北京市,建国路112号惠普大厦1楼,,,,
星巴克,40,99,￥37/人,口味:7.9 环境:8.0 服务:7.6,"{""lat"": 116.4591, ""lng"": 39.9187}",北京市,东三环中路1号环球金融中心1楼,,,,
星巴克,35,103,￥41/人,口味:7.5 环境:7.3 服务:7.3,"{""lat"": 116.46322, ""lng"": 39.95675}",北京市,霄云路36号国航大厦A座1楼01号,,,,
星巴克,35,46,￥39/人,口味:7.8 环境:7.7 服务:7.6,"{""lat"": 116.447804, ""lng"": 39.971162}",北京市,太阳宫中路12号冠城大厦1楼,,,,
星巴克,35,12,,口味:7.4 环境:7.3 服务:7.4,"{""lat"": 116.455282, ""lng"": 39.963063}",北京市,曙光西里甲5号院10号楼,,,,
星巴克,35,117,￥34/人,口味:7.6 环境:7.3 服务:7.5,"{""lat"": 116.46102, ""lng"": 39.92131}",北京市,朝阳门外大街1号京广中心一层大堂102号,,,,
星巴克臻选,45,4509,￥75/人,口味:8.4 环境:8.8 服务:8.3,"{""lat"": 116.396929, ""lng"": 39.897993}",北京市,廊房头条13号院3号楼,,,,
星巴克,40,39,￥39/人,口味:8.1 环境:8.3 服务:8.4,"{""lat"": 116.338165, ""lng"": 39.957384}",北京市,学院南路62号,,,,
星巴克,40,91,￥49/人,口味:7.9 环境:8.2 服务:7.7,"{""lat"": 116.154997, ""lng"": 39.92143}",北京市,石景山路68号晾水池东路,,,,
星巴克,45,183,￥45/人,口味:8.7 环境:9.0 服务:8.5,"{""lat"": 116.409687, ""lng"": 39.912284}",北京市,王府井大街269号王府中环商场B1层,,,,
星巴克,40,80,￥49/人,口味:8.1 环境:8.3 服务:7.7,"{""lat"": 116.40879, ""lng"": 39.951768}",北京市,安定门外大街208号,,,,
星巴克,35,98,￥46/人,口味:7.8 环境:7.8 服务:7.5,"{""lat"": 116.39607, ""lng"": 39.898259}",北京市,前门西河沿13号,,,,
星巴克,35,133,￥32/人,口味:6.8 环境:6.7 服务:6.6,"{""lat"": 116.373197, ""lng"": 39.909891}",北京市,西单北大街133号君太太平洋百货地下一层,,,,
星巴克,35,23,￥43/人,口味:7.6 环境:7.4 服务:7.4,"{""lat"": 116.433202, ""lng"": 39.920668}",北京市,南竹杆胡同2号银河SOHO购物中心下沉广场1层,,,,
星巴克,40,56,￥41/人,口味:8.2 环境:7.7 服务:7.9,"{""lat"": 116.612408, ""lng"": 40.075744}",北京市,首都国际机场中心广场东侧3号航站楼E区F2层,,,,
星巴克,40,57,￥37/人,口味:8.5 环境:8.4 服务:8.2,"{""lat"": 116.423103, ""lng"": 39.8194}",北京市,世界之花D区1层,,,,
星巴克,40,52,￥38/人,口味:8.3 环境:8.4 服务:7.9,"{""lat"": 116.42225, ""lng"": 39.841803}",北京市,榴乡路88号院24号楼1层石榴中心底商,,,,
星巴克,35,45,￥40/人,口味:8.2 环境:8.1 服务:7.3,"{""lat"": 116.53768, ""lng"": 40.0864}",北京市,安泰大街6号院中粮·祥云小镇南区S11-107,,,,
星巴克,40,22,￥36/人,口味:8.1 环境:8.1 服务:7.7,"{""lat"": 116.65238, ""lng"": 40.17925}",北京市,马坡顺恒大街马坡鲁能美丽汇商城一楼,,,,
星巴克,45,39,￥47/人,口味:8.7 环境:8.7 服务:8.2,"{""lat"": 116.14537, ""lng"": 39.747059}",北京市,政通南路2号院1号楼1层01,,,,
星巴克,35,39,￥39/人,口味:7.7 环境:8.0 服务:7.6,"{""lat"": 116.29914, ""lng"": 39.824394}",北京市,丰科路6号院万达广场1层,,,,
星巴克,40,57,￥39/人,口味:8.3 环境:8.2 服务:7.9,"{""lat"": 116.458072, ""lng"": 39.909966}",北京市,建国门外大街1号国贸商城中区二层CL2001,,,,
星巴克,0,3,,,"{""lat"": 116.43515, ""lng"": 39.865554}",北京市,方庄方星园6号贵友方庄百货商场首层,,,,
星巴克,40,54,￥35/人,口味:8.2 环境:8.4 服务:8.2,"{""lat"": 116.502426, ""lng"": 39.915233}",北京市,朝阳路十里堡甲3号院甲1号万科时代中心1层底商,,,,
星巴克,40,47,￥42/人,口味:8.0 环境:8.1 服务:7.9,"{""lat"": 116.474985, ""lng"": 39.99123105861321}",北京市,广顺南大街8号院利星行中心二期C座1层,,,,
星巴克,40,43,￥40/人,口味:8.2 环境:8.2 服务:8.1,"{""lat"": 116.501564, ""lng"": 39.892577}",北京市,广渠路世东国际1楼,,,,
星巴克,40,47,￥40/人,口味:8.2 环境:8.4 服务:8.0,"{""lat"": 116.458123, ""lng"": 39.932546}",北京市,工人体育场北路甲2号盈科中心A座,,,,
星巴克,35,98,￥37/人,口味:7.9 环境:7.6 服务:7.3,"{""lat"": 116.408844, ""lng"": 39.997517}",北京市,安立路68号飘亮阳光广场1楼,,,,
星巴克,40,73,￥51/人,口味:8.4 环境:8.4 服务:8.2,"{""lat"": 116.462307, ""lng"": 39.89426}",北京市,东三环中路22号一层,,,,
星巴克,40,102,￥42/人,口味:8.1 环境:8.2 服务:7.6,"{""lat"": 116.512894, ""lng"": 39.792747}",北京市,荣华南路2号大族广场购物中心1层,,,,
星巴克,40,267,￥41/人,口味:7.9 环境:7.8 服务:7.7,"{""lat"": 116.4912, ""lng"": 39.91454}",北京市,东四环中路56号远洋国际中心A座1楼109室,,,,
星巴克,35,24,￥58/人,口味:7.9 环境:7.6 服务:7.5,"{""lat"": 116.494292, ""lng"": 39.807628}",北京市,亦庄经济技术开发区文化园西路6号院,,,,
星巴克,35,19,￥39/人,口味:7.6 环境:7.7 服务:7.8,"{""lat"": 116.36363, ""lng"": 39.77281}",北京市,北兴路2号1幢,,,,
星巴克,40,26,,口味:7.8 环境:8.0 服务:7.8,"{""lat"": 116.320789, ""lng"": 39.687705}",北京市,永大路1号楼102室,,,,
星巴克,40,52,￥47/人,口味:8.4 环境:8.0 服务:7.5,"{""lat"": 116.480379, ""lng"": 39.997372}",北京市,阜通东大街1号院6号楼1层2112铺,,,,
星巴克,40,53,￥38/人,口味:8.3 环境:8.4 服务:7.8,"{""lat"": 116.317465, ""lng"": 40.067073}",北京市,龙域中街1号院1号楼L1011,,,,
星巴克,35,86,￥43/人,口味:8.0 环境:8.0 服务:7.4,"{""lat"": 116.420811, ""lng"": 39.988164}",北京市,北四环东路108号伊藤洋华堂1层,,,,
星巴克,35,18,￥45/人,口味:7.9 环境:7.7 服务:7.7,"{""lat"": 116.268564, ""lng"": 40.100865}",北京市,生命园路4号院4号楼1层,,,,
星巴克,40,52,￥52/人,口味:8.1 环境:7.9 服务:7.6,"{""lat"": 116.468879, ""lng"": 40.010836}",北京市,广顺北大街16号望京华彩商业中心1层底商,,,,
星巴克,40,48,￥42/人,口味:8.2 环境:8.1 服务:8.0,"{""lat"": 116.451187, ""lng"": 39.916318}",北京市,光华路9号世贸天阶南街B1层,,,,
星巴克,40,27,￥34/人,口味:7.7 环境:8.0 服务:7.8,"{""lat"": 116.451711, ""lng"": 39.913845}",北京市,光华路光华soho3写字楼9号楼1层120室,,,,
星巴克,35,20,￥39/人,口味:7.4 环境:7.3 服务:7.2,"{""lat"": 116.600358, ""lng"": 39.924945}",北京市,常通路2号院1号楼4F-27铺,,,,
星巴克,35,12,,口味:7.6 环境:7.9 服务:7.9,"{""lat"": 116.470956, ""lng"": 39.95516323751615}",北京市,天泽路16号院1号楼内1层,,,,
星巴克,35,48,￥44/人,口味:8.1 环境:8.1 服务:7.7,"{""lat"": 116.463205, ""lng"": 39.906892}",北京市,建国路乙118号京汇大厦1-105单元,,,,
星巴克,35,20,,口味:7.7 环境:7.7 服务:7.1,"{""lat"": 116.492332, ""lng"": 39.995827}",北京市,望京东路望京东园七区保利国际广场T1一层101单元,,,,
星巴克,35,12,,口味:7.4 环境:7.8 服务:7.9,"{""lat"": 116.462946, ""lng"": 39.920472}",北京市,东三环北路38号院1号楼1层101内7室,,,,
星巴克,30,7,,口味:6.5 环境:6.5 服务:6.7,"{""lat"": 116.605686, ""lng"": 39.912889}",北京市,朝阳路7号,,,,
星巴克,40,30,￥38/人,口味:8.1 环境:7.8 服务:7.7,"{""lat"": 116.49217, ""lng"": 39.916082}",北京市,慈云寺北里209号远洋未来汇2层,,,,
星巴克,35,7,,口味:7.5 环境:7.5 服务:7.5,"{""lat"": 116.490769, ""lng"": 39.983291}",北京市,酒仙桥路6号院2号楼1层101-01号,,,,
星巴克,45,215,￥49/人,口味:8.6 环境:8.5 服务:8.6,"{""lat"": 116.476857, ""lng"": 39.913097}",北京市,西大望路甲1号温特莱中心1楼,,,,
星巴克,40,14,￥36/人,口味:8.0 环境:8.1 服务:8.0,"{""lat"": 116.477866, ""lng"": 39.99765}",北京市,阜安西路11号楼底商,,,,
星巴克,45,3406,￥40/人,口味:7.5 环境:8.1 服务:7.4,"{""lat"": 120.16008, ""lng"": 30.246832}",杭州市,南山路147号6号楼,,,,
星巴克,40,176,￥44/人,口味:8.1 环境:8.1 服务:7.9,"{""lat"": 120.164999, ""lng"": 30.243757}",杭州市,延安路98号西湖银泰城一层,,,,
星巴克,40,75,￥38/人,口味:8.1 环境:8.1 服务:7.8,"{""lat"": 120.163841, ""lng"": 30.254494138398}",杭州市,延安路245号湖滨银泰in77-B区地下一层161室,,,,
星巴克,40,155,￥43/人,口味:8.2 环境:8.0 服务:8.1,"{""lat"": 120.177741, ""lng"": 30.250267}",杭州市,解放路91、93号天工艺苑一层01号商铺,,,,
星巴克,40,326,￥38/人,口味:8.2 环境:8.2 服务:7.9,"{""lat"": 120.164425, ""lng"": 30.254145}",杭州市,延安路292号工联CC1-2F,,,,
星巴克,40,195,￥40/人,口味:8.4 环境:8.4 服务:8.3,"{""lat"": 120.178551, ""lng"": 30.21544}",杭州市,飞云江路19号,,,,
星巴克,40,77,￥35/人,口味:8.3 环境:8.0 服务:8.1,"{""lat"": 120.170939, ""lng"": 30.240569}",杭州市,中山中路72号,,,,
星巴克,40,81,￥37/人,口味:7.8 环境:7.8 服务:7.9,"{""lat"": 120.168711, ""lng"": 30.228048}",杭州市,中山南路77号尚城1157·利星1层,,,,
星巴克,40,29,￥39/人,口味:8.3 环境:8.3 服务:8.2,"{""lat"": 120.174416, ""lng"": 30.233227}",杭州市,江城路471-5号,,,,
星巴克,40,139,￥39/人,口味:8.0 环境:8.0 服务:7.7,"{""lat"": 120.192332, ""lng"": 30.230243}",杭州市,望江东路332号万泰城1层,,,,
星巴克,40,126,￥34/人,口味:8.4 环境:8.5 服务:8.4,"{""lat"": 120.165823, ""lng"": 30.250064}",杭州市,解放路249号解百新世纪第GF层及1F层002/101号商铺,,,,
星巴克,40,746,￥38/人,口味:7.7 环境:7.6 服务:7.4,"{""lat"": 120.162077, ""lng"": 30.254134}",杭州市,平海路124号,,,,
星巴克,40,30,￥39/人,口味:7.9 环境:7.9 服务:7.8,"{""lat"": 120.18988, ""lng"": 30.22906}",杭州市,钱江路407号,,,,
星巴克,40,437,￥35/人,口味:7.6 环境:7.5 服务:7.4,"{""lat"": 120.164932, ""lng"": 30.243869}",杭州市,延安路98号银泰百货西湖店B1F,,,,
星巴克,35,42,￥39/人,口味:7.7 环境:7.7 服务:7.6,"{""lat"": 120.200569, ""lng"": 30.227373}",杭州市,之江路888号杭州电视台一楼,,,,
星巴克,45,124,￥38/人,口味:8.6 环境:8.8 服务:8.7,"{""lat"": 120.167371, ""lng"": 30.187761}",杭州市,滨盛路3867号宝龙城5层,,,,
星巴克,40,390,￥38/人,口味:8.0 环境:8.0 服务:7.8,"{""lat"": 120.152626, ""lng"": 30.28395677}",杭州市,湖墅南路240号1F,,,,
星巴克,40,151,￥45/人,口味:7.9 环境:8.2 服务:7.6,"{""lat"": 120.143533, ""lng"": 30.306357373556143}",杭州市,金华南路与远见街交叉路口乐堤港远见大厦二层,,,,
星巴克,40,42,￥28/人,口味:7.7 环境:7.8 服务:7.7,"{""lat"": 120.16388, ""lng"": 30.24983}",杭州市,延安路179号,,,,
星巴克,40,309,￥40/人,口味:8.2 环境:8.4 服务:8.2,"{""lat"": 120.107845, ""lng"": 30.300109}",杭州市,"丰潭路380号1F016,2F018",,,,
星巴克,40,207,￥51/人,口味:8.1 环境:8.2 服务:7.9,"{""lat"": 120.10612, ""lng"": 30.29944}",杭州市,丰潭路380号银泰城1F066~068,,,,
星巴克,45,44,￥41/人,口味:8.6 环境:8.7 服务:8.5,"{""lat"": 120.167365, ""lng"": 30.187787}",杭州市,火炬大道与江南大道交叉口宝龙城市广场1层,,,,
星巴克,45,646,￥41/人,口味:8.4 环境:8.7 服务:8.3,"{""lat"": 120.133613, ""lng"": 30.251121}",杭州市,北山街82号曲院风荷竹素园商业网点,,,,
星巴克,40,282,￥40/人,口味:8.3 环境:8.3 服务:8.3,"{""lat"": 120.20918, ""lng"": 30.20678}",杭州市,江南大道228号星光国际广场1-101&1-201室,,,,
星巴克,40,765,￥41/人,口味:7.8 环境:8.5 服务:7.6,"{""lat"": 120.156655, ""lng"": 30.259673}",杭州市,圣塘景区8号石函精舍,,,,
星巴克,40,102,￥38/人,口味:8.2 环境:8.3 服务:8.1,"{""lat"": 120.137308, ""lng"": 30.314795}",杭州市,小河路306号天阳D32时尚购物街区A区1层,,,,
星巴克,40,79,￥40/人,口味:8.4 环境:8.4 服务:8.4,"{""lat"": 120.210364, ""lng"": 30.182278}",杭州市,滨康路228号3幢A座101室-102室,,,,
星巴克,45,145,￥37/人,口味:8.4 环境:8.4 服务:8.4,"{""lat"": 120.1557, ""lng"": 30.277401}",杭州市,湖墅南路90号,,,,
星巴克,40,145,￥41/人,口味:8.0 环境:8.5 服务:7.7,"{""lat"": 120.143914, ""lng"": 30.30615}",杭州市,丽水路58号远洋乐堤港B1层,,,,
星巴克,40,132,￥37/人,口味:8.4 环境:8.3 服务:8.0,"{""lat"": 120.118507, ""lng"": 30.329676}",杭州市,杭行路666号,,,,
星巴克,45,87,￥45/人,口味:8.5 环境:8.5 服务:8.5,"{""lat"": 120.07625, ""lng"": 30.29238}",杭州市,余杭塘路与弘德路交叉口西溪银泰城1层,,,,
星巴克,40,90,￥36/人,口味:8.3 环境:8.4 服务:8.2,"{""lat"": 120.216654, ""lng"": 30.211666}",杭州市,江陵路1916号星耀城二期南区1层,,,,
星巴克,40,433,￥41/人,口味:8.5 环境:8.8 服务:8.0,"{""lat"": 120.15218, ""lng"": 30.25951}",杭州市,北山街9号,,,,
星巴克,45,516,￥44/人,口味:8.5 环境:8.7 服务:8.4,"{""lat"": 120.108396, ""lng"": 30.240854}",杭州市,灵隐路36-2号,,,,
星巴克臻选,45,196,￥43/人,口味:8.4 环境:8.6 服务:8.4,"{""lat"": 120.204832, ""lng"": 30.201652}",杭州市,江汉路1515号滨江龙湖天街1F15-17,,,,
星巴克,40,49,￥39/人,口味:8.2 环境:8.4 服务:8.2,"{""lat"": 120.120277, ""lng"": 30.308504}",杭州市,莫干山路969号七乐汇1层底商,,,,
星巴克,40,158,￥38/人,口味:7.8 环境:7.9 服务:7.6,"{""lat"": 120.143081, ""lng"": 30.318661}",杭州市,台州路2号运河上街商业中心151铺位,,,,
星巴克,40,80,￥37/人,口味:8.4 环境:8.4 服务:7.9,"{""lat"": 120.174251, ""lng"": 30.186669}",杭州市,滨安路1190号3幢,,,,
星巴克,40,76,￥41/人,口味:8.1 环境:8.2 服务:8.2,"{""lat"": 120.22159, ""lng"": 30.20821}",杭州市,阡陌路459号聚光中心A座101室,,,,
星巴克,35,122,￥42/人,口味:7.8 环境:7.8 服务:7.6,"{""lat"": 120.207309, ""lng"": 30.210222}",杭州市,滨盛路1766号星光城二层L249号,,,,
星巴克,40,50,￥38/人,口味:8.1 环境:8.1 服务:8.3,"{""lat"": 120.20477, ""lng"": 30.20165}",杭州市,江汉路1515号5F-01号商铺,,,,
星巴克臻选,40,308,￥41/人,口味:8.3 环境:8.2 服务:8.1,"{""lat"": 120.052068, ""lng"": 30.248042}",杭州市,五常大道1号,,,,
星巴克,35,59,￥39/人,口味:7.8 环境:8.0 服务:7.5,"{""lat"": 120.148187, ""lng"": 30.187485}",杭州市,杭州滨江区江南大道4756号世融商业中心1幢103-1室,,,,
星巴克,40,28,￥35/人,口味:8.0 环境:8.1 服务:8.1,"{""lat"": 120.154656, ""lng"": 30.179112}",杭州市,南环路3820号,,,,
星巴克,40,91,￥34/人,口味:8.1 环境:7.9 服务:7.7,"{""lat"": 120.124391, ""lng"": 30.279077}",杭州市,万塘路262号万塘汇2幢101室,,,,
星巴克,40,107,￥45/人,口味:7.8 环境:8.0 服务:7.7,"{""lat"": 120.135864, ""lng"": 30.215242}",杭州市,西湖风景名胜区虎跑路47号,,,,
星巴克臻选,40,233,￥38/人,口味:8.2 环境:8.5 服务:8.1,"{""lat"": 120.152614, ""lng"": 30.187654}",杭州市,东信大道1232号,,,,
星巴克臻选,35,307,￥39/人,口味:7.8 环境:7.9 服务:7.6,"{""lat"": 120.136629, ""lng"": 30.27399}",杭州市,"教工路26号世贸丽晶城欧美中心2号楼G区107,108室",,,,
星巴克,40,76,￥34/人,口味:7.7 环境:7.6 服务:7.6,"{""lat"": 120.191146, ""lng"": 30.189683}",杭州市,网商路699号阿里巴巴滨江园区7号楼一楼,,,,
星巴克,40,291,￥35/人,口味:7.7 环境:7.7 服务:7.6,"{""lat"": 120.140546, ""lng"": 30.269057}",杭州市,杭大路15号1-2F,,,,
星巴克,40,182,￥36/人,口味:8.0 环境:7.8 服务:7.7,"{""lat"": 120.124955, ""lng"": 30.272586}",杭州市,天目山路274号,,,,
星巴克,40,51,￥36/人,口味:8.2 环境:8.2 服务:8.2,"{""lat"": 120.117915, ""lng"": 30.33695413285826}",杭州市,祥园路99号101-103商铺,,,,
星巴克,40,44,￥31/人,口味:8.3 环境:7.9 服务:7.7,"{""lat"": 120.218459, ""lng"": 30.183107}",杭州市,江陵路336号鑫都汇大厦一层101-5单元,,,,
星巴克,40,79,￥40/人,口味:7.8 环境:8.1 服务:7.8,"{""lat"": 120.144176, ""lng"": 30.303584}",杭州市,大关路96号绿地中央广场7号楼1层,,,,
星巴克,40,173,￥36/人,口味:8.1 环境:8.3 服务:8.2,"{""lat"": 120.123617, ""lng"": 30.288284}",杭州市,文一路296号,,,,
星巴克,40,39,￥34/人,口味:8.2 环境:8.2 服务:8.4,"{""lat"": 120.10043, ""lng"": 30.27564051771074}",杭州市,文三西路285号102室,,,,
星巴克,40,26,￥38/人,口味:8.2 环境:8.1 服务:8.2,"{""lat"": 120.156202, ""lng"": 30.330869}",杭州市,石祥路269号,,,,
星巴克,40,209,￥39/人,口味:8.0 环境:8.4 服务:7.8,"{""lat"": 120.090408, ""lng"": 30.265064}",杭州市,西溪天堂国际旅游综合体20号-10,,,,
星巴克,40,24,,口味:8.1 环境:8.1 服务:8.2,"{""lat"": 120.195558, ""lng"": 30.185611}",杭州市,长河街道长河路475号华城·和瑞科技广场S3幢1楼,,,,
星巴克,40,93,￥44/人,口味:8.0 环境:8.2 服务:8.3,"{""lat"": 120.20153, ""lng"": 30.20719277}",杭州市,江汉路1785号网新.双城大厦4号楼1层4-101,,,,
星巴克,40,36,,口味:7.8 环境:7.7 服务:7.8,"{""lat"": 120.100825, ""lng"": 30.271191}",杭州市,莲花街与古墩路交叉口浙商财富中心3号楼1层,,,,
星巴克,40,33,￥42/人,口味:8.0 环境:8.1 服务:8.0,"{""lat"": 120.213697, ""lng"": 30.196268}",杭州市,长河街道春晓路61号康康谷商业中心1幢101-2室,,,,
星巴克,35,24,,口味:7.7 环境:7.7 服务:7.7,"{""lat"": 120.142635, ""lng"": 30.178378}",杭州市,东信大道66号东方通信城三期2号楼第一层101单元,,,,
星巴克,40,36,￥40/人,口味:7.8 环境:7.7 服务:7.7,"{""lat"": 120.108638, ""lng"": 30.293174}",杭州市,塘路515号矩阵国际中心一幢一楼101室,,,,
星巴克,40,37,￥37/人,口味:8.0 环境:8.0 服务:8.0,"{""lat"": 120.200919, ""lng"": 30.202213}",杭州市,江南大道618号,,,,
星巴克,40,66,￥50/人,口味:8.1 环境:8.0 服务:7.9,"{""lat"": 120.21541, ""lng"": 30.21235}",杭州市,"江陵路2028号3幢101-6室,101-7室",,,,
星巴克,35,26,￥33/人,口味:7.4 环境:7.9 服务:7.8,"{""lat"": 120.154922, ""lng"": 30.161238}",杭州市,东冠路611号,,,,
星巴克,40,96,￥35/人,口味:8.1 环境:8.2 服务:8.1,"{""lat"": 120.11117, ""lng"": 30.26836}",杭州市,西溪路546号西溪新座2-102和2-103-1,,,,
星巴克,35,73,￥42/人,口味:7.8 环境:7.6 服务:7.6,"{""lat"": 120.067321, ""lng"": 30.289214}",杭州市,紫霞街155号西溪诚品1号楼103-01号商铺,,,,
星巴克,35,41,￥34/人,口味:7.7 环境:7.6 服务:7.7,"{""lat"": 120.207446, ""lng"": 30.187929}",杭州市,滨安路650号一层105单元,,,,
星巴克,40,29,￥38/人,口味:8.0 环境:8.0 服务:7.8,"{""lat"": 120.140717, ""lng"": 30.268093}",杭州市,杭大路1号,,,,
星巴克,35,111,￥40/人,口味:8.0 环境:8.3 服务:7.7,"{""lat"": 120.132713, ""lng"": 30.252038}",杭州市,北山路87号-5,,,,
星巴克,40,18,￥41/人,口味:7.8 环境:7.9 服务:7.8,"{""lat"": 120.143883, ""lng"": 30.318866}",杭州市,金华路80号运河上街购物中心西区1层底商,,,,
星巴克,40,109,￥41/人,口味:8.2 环境:8.1 服务:8.1,"{""lat"": 120.097455, ""lng"": 30.170727}",杭州市,之江路148号,,,,
星巴克,40,26,￥37/人,口味:8.0 环境:7.9 服务:7.8,"{""lat"": 120.11153, ""lng"": 30.33483}",杭州市,祥园路28号107，108商铺,,,,
星巴克,40,143,￥38/人,口味:8.0 环境:8.0 服务:8.0,"{""lat"": 120.099664, ""lng"": 30.294108}",杭州市,古墩路588号杭州古墩印象城一楼,,,,
星巴克,40,86,￥33/人,口味:8.0 环境:8.0 服务:8.0,"{""lat"": 120.126496, ""lng"": 30.275144}",杭州市,学院路77号黄龙万科国际中心H楼101室,,,,
星巴克,40,40,￥35/人,口味:8.1 环境:7.8 服务:7.8,"{""lat"": 120.120991, ""lng"": 30.281858}",杭州市,翠苑街道文二路391号西湖国际科技大厦裙楼一层4001-3室,,,,
星巴克,40,30,￥39/人,口味:7.9 环境:7.8 服务:7.8,"{""lat"": 120.16581, ""lng"": 30.18606}",杭州市,江南大道3588号、火炬大道499号2幢B101单元,,,,
星巴克,35,56,￥41/人,口味:7.7 环境:7.5 服务:7.4,"{""lat"": 120.079052, ""lng"": 30.147596}",杭州市,转塘街道双流689号金街美地商业中心一号楼101室,,,,
星巴克,40,75,￥37/人,口味:7.9 环境:8.2 服务:8.2,"{""lat"": 120.07807, ""lng"": 30.33347}",杭州市,厚仁路339-341号,,,,
星巴克,40,49,￥36/人,口味:8.0 环境:8.1 服务:7.8,"{""lat"": 120.100643, ""lng"": 30.30058}",杭州市,三墩镇萍水西街80号优盘时代中心2号和3号楼4-5号商铺,,,,
