name,stars,review_count,price,score,poi,cityname,address
luckin coffee瑞幸咖啡,35,35,￥22/人,口味:7.6 环境:7.9 服务:8.1,"{""lat"": 121.526535, ""lng"": 31.23746165314772}",上海市,乳山路233号德必梅园一层106室
luckin coffee瑞幸咖啡,40,41,￥23/人,口味:7.7 环境:7.7 服务:7.9,"{""lat"": 121.535664, ""lng"": 31.235384}",上海市,张杨路1515弄陆家嘴国际华城1365号店铺一层
luckin coffee瑞幸咖啡,40,25,￥18/人,口味:7.6 环境:7.7 服务:7.7,"{""lat"": 121.597109, ""lng"": 31.317221}",上海市,洲海路999号森兰国际B栋一层101-乙单元
luckin coffee瑞幸咖啡,35,19,￥19/人,口味:7.5 环境:7.5 服务:7.7,"{""lat"": 121.484892, ""lng"": 31.184222}",上海市,长清北路53号中铝大厦一楼大堂
luckin coffee瑞幸咖啡,40,23,￥22/人,口味:8.1 环境:8.1 服务:8.3,"{""lat"": 121.532998, ""lng"": 31.216312}",上海市,峨山路91弄38-48号开伦鑫座大厦一层R区
luckincoffee瑞幸咖啡,35,36,￥23/人,口味:7.4 环境:7.6 服务:7.4,"{""lat"": 121.591837, ""lng"": 31.311784}",上海市,启帆路628号一层1-114室
luckin coffee瑞幸咖啡,40,56,￥23/人,口味:7.7 环境:7.6 服务:7.9,"{""lat"": 121.510467, ""lng"": 31.237064}",上海市,浦东南路500号国家开发银行一层X，Y单元
luckin coffee瑞幸咖啡,40,14,￥30/人,口味:8.0 环境:7.9 服务:7.9,"{""lat"": 121.602909, ""lng"": 31.200891}",上海市,博霞路22号浦东软件园一层大堂
luckin coffee瑞幸咖啡,35,39,￥23/人,口味:7.6 环境:7.6 服务:7.7,"{""lat"": 121.509062, ""lng"": 31.242077}",上海市,银城路9号浦江双辉广场负一层101号
luckin coffee瑞幸咖啡,40,15,￥20/人,口味:7.7 环境:7.6 服务:8.0,"{""lat"": 121.552091, ""lng"": 31.224613493668254}",上海市,长柳路58号证大立方大厦一层大堂
luckin coffee瑞幸咖啡,35,17,￥23/人,口味:7.6 环境:7.7 服务:7.8,"{""lat"": 121.610302, ""lng"": 31.257197}",上海市,金港路199弄禹州蓝爵3号一层
luckin coffee瑞幸咖啡,35,34,￥25/人,口味:7.7 环境:7.7 服务:7.8,"{""lat"": 121.512811, ""lng"": 31.23294}",上海市,东昌路594号东昌大楼一层绿地超市
luckin coffee瑞幸咖啡,40,24,,口味:7.7 环境:8.0 服务:8.0,"{""lat"": 121.589272, ""lng"": 31.351507}",上海市,新兰路9号晓富金融大厦一层105室
luckin coffee瑞幸咖啡,35,9,,口味:7.7 环境:7.6 服务:7.5,"{""lat"": 121.587447, ""lng"": 31.185042}",上海市,毕升路299弄富海商务苑11号楼一层101号
luckin coffee瑞幸咖啡,35,36,￥27/人,口味:7.1 环境:7.2 服务:7.0,"{""lat"": 121.551345, ""lng"": 31.2240041263429}",上海市,民生路1403号上海信息大厦一层101B室
luckin coffee瑞幸咖啡,40,27,￥23/人,口味:7.6 环境:7.7 服务:7.9,"{""lat"": 121.621435, ""lng"": 31.260431}",上海市,新金桥路1888号凯龙金领大厦一层111室
luckin coffee瑞幸咖啡,35,18,￥38/人,口味:7.6 环境:7.8 服务:7.9,"{""lat"": 121.511748, ""lng"": 31.224754}",上海市,张杨路188号汤臣商务中心1楼104室
luckin coffee瑞幸咖啡,40,16,￥22/人,口味:8.0 环境:8.0 服务:8.0,"{""lat"": 121.61135, ""lng"": 31.209484}",上海市,张江路368号30幢开文大厦一层
luckin coffee瑞幸咖啡,40,13,￥18/人,口味:7.7 环境:7.5 服务:7.9,"{""lat"": 121.603912, ""lng"": 31.183226714765446}",上海市,张江高科技园区纳贤路60弄腾飞莲花商务园5号楼一层101室
luckin coffee瑞幸咖啡,45,24,￥20/人,口味:8.4 环境:8.5 服务:8.4,"{""lat"": 121.200251, ""lng"": 31.046963}",上海市,文翔路2800号上海立信会计学院学子餐厅
luckin coffee瑞幸咖啡,40,19,￥22/人,口味:8.3 环境:8.4 服务:8.4,"{""lat"": 121.222183, ""lng"": 31.048854}",上海市,文翔路1550号上海外国语大学食堂三层
luckin coffee瑞幸咖啡,40,27,,口味:7.7 环境:7.6 服务:7.7,"{""lat"": 121.218383, ""lng"": 31.0333296179181}",上海市,文诚路358弄6号嘉和商务中心店一层大堂
luckin coffee瑞幸咖啡,40,30,￥24/人,口味:8.1 环境:8.1 服务:8.2,"{""lat"": 121.24746, ""lng"": 31.020995583149865}",上海市,方塔北路605号企德天地一层大堂
luckin coffee瑞幸咖啡,40,26,￥24/人,口味:8.5 环境:8.6 服务:8.7,"{""lat"": 121.584919, ""lng"": 31.200337}",上海市,碧波路635号传奇广场一层101-12室
luckin coffee瑞幸咖啡,40,23,￥23/人,口味:8.1 环境:8.3 服务:8.3,"{""lat"": 121.518484, ""lng"": 31.211513}",上海市,浦东南路1969号中锦滨江大厦一层
luckin coffee瑞幸咖啡,35,9,,口味:7.6 环境:7.5 服务:7.8,"{""lat"": 121.261823, ""lng"": 31.02315}",上海市,松卫北路665号企福天地一层大堂
luckin coffee瑞幸咖啡,30,29,￥26/人,口味:7.0 环境:7.1 服务:6.8,"{""lat"": 121.550112, ""lng"": 31.219865}",上海市,民生路1518号金鹰大厦一层B101号
luckin coffee 瑞幸咖啡,40,17,￥20/人,口味:7.9 环境:7.8 服务:7.9,"{""lat"": 121.633774, ""lng"": 31.222608}",上海市,龙东大道3000号张江集电港1号楼一层104室
luckin coffee瑞幸咖啡 ,35,13,￥17/人,口味:7.7 环境:7.6 服务:7.7,"{""lat"": 121.513539, ""lng"": 31.204844}",上海市,浦东南路2250号滨江2250一层大堂
luckin coffee瑞幸咖啡,40,52,￥22/人,口味:8.4 环境:8.4 服务:8.3,"{""lat"": 121.254692, ""lng"": 31.330556}",上海市,胜辛路426号中信泰富万达广场负一层绿地超市
luckin coffee瑞幸咖啡,40,32,￥24/人,口味:8.1 环境:7.8 服务:8.2,"{""lat"": 121.262406, ""lng"": 31.379057}",上海市,嘉罗公路336号科创大厦一层大堂
luckin coffee瑞幸咖啡,40,44,￥23/人,口味:7.8 环境:8.1 服务:8.1,"{""lat"": 121.316046, ""lng"": 31.285154}",上海市,银翔路1037号容基大厦一层大堂
luckin coffee瑞幸咖啡,35,31,￥23/人,口味:7.9 环境:7.7 服务:7.9,"{""lat"": 121.258679, ""lng"": 31.347629}",上海市,德富路1198号太湖世家国际大厦一层大堂
luckin coffee瑞幸咖啡,40,27,￥27/人,口味:8.1 环境:8.0 服务:8.2,"{""lat"": 121.33121, ""lng"": 31.23667}",上海市,天创路96号西郊商务园C2区35号一层
瑞幸咖啡 luckin,40,18,￥24/人,口味:7.9 环境:7.9 服务:8.0,"{""lat"": 121.514999, ""lng"": 31.22313972787356}",上海市,浦城路660号1层104商铺浦城路670号1层109商铺
luckin coffee瑞幸咖啡,35,24,,口味:7.6 环境:7.8 服务:7.8,"{""lat"": 121.311309, ""lng"": 31.19284}",上海市,申滨南路1238号新地中心一层L112室
瑞幸咖啡,40,11,￥34/人,口味:8.0 环境:7.9 服务:8.1,"{""lat"": 121.302758, ""lng"": 31.193525}",上海市,涞港路181号国家会展中心B栋一层大堂
luckin coffee瑞幸咖啡,40,12,,口味:7.8 环境:7.6 服务:7.7,"{""lat"": 121.432723, ""lng"": 31.249485}",上海市,中山北路1958号华源世界广场一层112室
luckin coffee瑞幸咖啡,40,175,￥28/人,口味:8.2 环境:8.4 服务:8.3,"{""lat"": 116.3353, ""lng"": 39.969523}",北京市,中关村东路118号神州优车集团总部1层
luckin coffee瑞幸咖啡,45,122,￥25/人,口味:8.5 环境:8.4 服务:8.7,"{""lat"": 116.361112, ""lng"": 39.966926}",北京市,北太平庄中路40号一层大堂
luckin coffee瑞幸咖啡,40,75,￥25/人,口味:8.1 环境:7.8 服务:8.3,"{""lat"": 116.343096, ""lng"": 39.876714}",北京市,龙津路2号院1号楼泛悦坊商场1层114号
luckin coffee瑞幸咖啡,45,84,￥28/人,口味:8.6 环境:8.3 服务:8.8,"{""lat"": 116.301989, ""lng"": 39.960555}",北京市,长春桥路11号万柳亿城中心大堂
luckin coffee瑞幸咖啡,45,113,￥24/人,口味:8.6 环境:8.7 服务:8.9,"{""lat"": 116.360765, ""lng"": 39.990606}",北京市,学院路30号北京科技大学校内奥运场馆2层
luckin coffee瑞幸咖啡,40,51,￥24/人,口味:8.1 环境:7.8 服务:8.3,"{""lat"": 116.331199, ""lng"": 39.993329}",北京市,成府路启迪大厦D座1层
luckin coffee瑞幸咖啡,40,216,￥25/人,口味:8.0 环境:8.3 服务:8.3,"{""lat"": 116.308986, ""lng"": 39.979565}",北京市,彩和坊路10号1+1大厦一层1-6-02
瑞幸咖啡luckincoffee,45,306,￥24/人,口味:8.5 环境:8.7 服务:8.8,"{""lat"": 116.433094, ""lng"": 39.921492}",北京市,南竹杆胡同2号银河SOHOA座一层10108室
luckin coffee瑞幸咖啡,40,104,￥27/人,口味:8.1 环境:8.5 服务:8.3,"{""lat"": 116.336306, ""lng"": 39.978757}",北京市,星规路紫金数码园4号楼一层0113室
luckin coffee瑞幸咖啡,45,128,￥25/人,口味:8.4 环境:8.5 服务:8.6,"{""lat"": 116.413122, ""lng"": 39.914756}",北京市,东大街8号澳门中心商场
luckin coffee瑞幸咖啡,40,64,￥24/人,口味:7.8 环境:7.5 服务:8.1,"{""lat"": 116.33416, ""lng"": 39.98715}",北京市,北四环9号银谷大厦1层117全时店内东北角
luckin coffee瑞幸咖啡,35,32,￥34/人,口味:7.8 环境:7.6 服务:7.6,"{""lat"": 116.351291, ""lng"": 40.01974000000004}",北京市,学清路9号汇智大厦
luckin coffee瑞幸咖啡,40,52,￥25/人,口味:7.6 环境:8.0 服务:8.2,"{""lat"": 116.319366, ""lng"": 39.976513}",北京市,中关村大街28-1海淀文化艺术大厦A座尚科办公中心地下一层
luckin coffee瑞幸咖啡,40,78,￥27/人,口味:8.0 环境:8.0 服务:8.0,"{""lat"": 116.424464, ""lng"": 39.948915}",北京市,青龙胡同1号歌华大厦一层大堂
luckin coffee瑞幸咖啡,40,27,￥26/人,口味:7.7 环境:7.8 服务:7.9,"{""lat"": 116.288936, ""lng"": 40.043084}",北京市,东北旺西路8号院尚东数字谷A区三号楼一层
luckin coffee瑞幸咖啡,40,75,￥26/人,口味:8.4 环境:8.6 服务:8.7,"{""lat"": 116.433014, ""lng"": 39.922365}",北京市,朝阳门内大街东二环南竹杆胡同1号
luckin coffee瑞幸咖啡,40,43,￥27/人,口味:8.1 环境:8.1 服务:8.3,"{""lat"": 116.308891, ""lng"": 39.980691}",北京市,善缘街1号立方庭大厦1层大堂
luckin coffee瑞幸咖啡,35,27,￥23/人,口味:7.7 环境:7.6 服务:7.8,"{""lat"": 116.3284, ""lng"": 39.97197}",北京市,双榆树北路中航广场西A2号楼0101-0102号铺位
luckin coffee瑞幸咖啡,35,27,￥27/人,口味:7.6 环境:7.8 服务:7.8,"{""lat"": 116.295222, ""lng"": 40.04922000000007}",北京市,中关村软件园12号楼E区1层
luckin coffee瑞幸咖啡,45,76,￥26/人,口味:8.5 环境:8.6 服务:8.7,"{""lat"": 116.299787, ""lng"": 39.829472}",北京市,南四环西路128号诺德中心2号楼一层105室
luckin coffee瑞幸咖啡,40,89,￥28/人,口味:8.1 环境:8.2 服务:8.3,"{""lat"": 116.322274, ""lng"": 39.891547}",北京市,广安路国投财富广场9号院3号写字楼沿街底商
luckin coffee瑞幸咖啡,40,67,￥24/人,口味:8.1 环境:7.7 服务:8.3,"{""lat"": 116.367787, ""lng"": 39.854683}",北京市,南三环西路16号2号楼B1层103号西区16号
luckin coffee瑞幸咖啡,45,40,￥27/人,口味:8.2 环境:8.1 服务:8.5,"{""lat"": 116.309231, ""lng"": 39.864925}",北京市,西三环南路55号顺和国际财富中心大楼大堂
luckincoffee瑞幸咖啡,45,276,￥22/人,口味:8.6 环境:8.7 服务:8.8,"{""lat"": 116.596028, ""lng"": 39.924242}",北京市,朝阳北路长楹天街购物中心西区金街1层
luckin coffee瑞幸咖啡,40,24,,口味:7.6 环境:7.9 服务:7.9,"{""lat"": 116.295762, ""lng"": 39.827874}",北京市,汉威国际1区M层108号
luckin coffee瑞幸咖啡,45,252,￥23/人,口味:8.5 环境:8.6 服务:8.7,"{""lat"": 116.475353, ""lng"": 39.907196}",北京市,建国路88号SOHO现代城C座一层0504号
luckin coffee瑞幸咖啡,40,139,￥28/人,口味:8.2 环境:8.8 服务:8.6,"{""lat"": 116.433535, ""lng"": 39.960062}",北京市,西坝河南路1号4号楼金泰大厦5层B005室
luckin coffee瑞幸咖啡,40,112,￥23/人,口味:8.3 环境:8.6 服务:8.6,"{""lat"": 116.48581, ""lng"": 39.874475}",北京市,平乐园100号北京工业大学环境与能源学院C座一层大堂
luckin coffee瑞幸咖啡,45,47,￥25/人,口味:8.3 环境:8.6 服务:8.8,"{""lat"": 116.497228, ""lng"": 39.785921755525315}",北京市,地盛北街1号院40号楼125单元
luckin coffee瑞幸咖啡,40,27,￥21/人,口味:7.8 环境:7.6 服务:7.9,"{""lat"": 116.279299, ""lng"": 40.098225}",北京市,北清路中关村生命科学园3号地块博达高科技大厦北侧
luckin coffee瑞幸咖啡,45,114,￥26/人,口味:8.4 环境:8.1 服务:8.5,"{""lat"": 116.473251, ""lng"": 39.912590624358074}",北京市,光华路4号院2号楼1层105
luckin coffee瑞幸咖啡,45,337,￥24/人,口味:8.4 环境:8.5 服务:8.6,"{""lat"": 116.480012, ""lng"": 39.997414}",北京市,阜通东大街1号院望京SOHOT2B座一层2126
luckin coffee瑞幸咖啡,0,21,,,"{""lat"": 116.374979, ""lng"": 40.108113}",北京市,北七家镇郑各庄村北京邮电大学宏福校区女生宿舍楼旁
luckin coffee瑞幸咖啡,40,141,￥27/人,口味:8.3 环境:8.6 服务:8.6,"{""lat"": 116.462657, ""lng"": 39.921004}",北京市,东三环北路38号院4号楼民生大厦商业一层L113室
luckin coffee瑞幸咖啡,45,100,￥25/人,口味:8.2 环境:8.2 服务:8.5,"{""lat"": 116.638895, ""lng"": 39.905696}",北京市,通州万达写字楼A座大堂
luckin coffee瑞幸咖啡,40,37,￥24/人,口味:7.9 环境:7.8 服务:8.0,"{""lat"": 116.644254, ""lng"": 39.906384}",北京市,新华西街56号1幢1层
luckin coffee瑞幸咖啡,45,71,￥25/人,口味:8.5 环境:8.3 服务:8.6,"{""lat"": 116.466046, ""lng"": 39.893879}",北京市,广渠路39号院汉督国际一层大堂
luckin coffee瑞幸咖啡,40,71,￥27/人,口味:8.1 环境:7.6 服务:8.1,"{""lat"": 116.407289, ""lng"": 40.005977}",北京市,安立路慧忠北里105号四海凯悦B1层美食城
luckin coffee瑞幸咖啡,40,177,￥26/人,口味:8.3 环境:8.0 服务:8.4,"{""lat"": 116.455201, ""lng"": 39.932741}",北京市,工人体育场北路通盈中心2层13b
luckin coffee瑞幸咖啡,45,98,￥31/人,口味:8.3 环境:8.3 服务:8.5,"{""lat"": 116.407137, ""lng"": 39.96482299652047}",北京市,安定门外大街1号江苏广电大厦1楼
瑞幸咖啡luckincoffee,45,146,￥26/人,口味:8.5 环境:8.8 服务:8.7,"{""lat"": 116.441265, ""lng"": 39.920635}",北京市,朝外市场街三号怡景园底商二层
luckin coffee瑞幸咖啡,40,107,￥26/人,口味:8.1 环境:8.6 服务:8.5,"{""lat"": 116.478676, ""lng"": 39.988018}",北京市,阜通东大街12号楼1层101室
luckin coffee瑞幸咖啡,45,103,￥25/人,口味:8.3 环境:8.3 服务:8.5,"{""lat"": 116.477192, ""lng"": 39.93211}",北京市,甜水园街中央公园广场A7座B1层152号
luckin coffee瑞幸咖啡,40,70,￥24/人,口味:8.1 环境:7.9 服务:8.5,"{""lat"": 116.457227, ""lng"": 39.90701}",北京市,景恒街中环世贸中心D座B2
luckin coffee瑞幸咖啡,40,140,￥22/人,口味:8.3 环境:8.1 服务:8.6,"{""lat"": 116.46065, ""lng"": 39.906078}",北京市,东三环中路建外soho东区a座24号楼0101f
luckin coffee瑞幸咖啡,45,77,￥25/人,口味:8.3 环境:8.2 服务:8.5,"{""lat"": 116.472553, ""lng"": 39.991994242201685}",北京市,广顺南大街东亚望京中心A座1层111室
luckin coffee瑞幸咖啡,35,117,￥25/人,口味:7.5 环境:7.6 服务:7.7,"{""lat"": 116.516692, ""lng"": 39.93734920519029}",北京市,青年路7号院达美中心1号楼大堂
luckin coffee瑞幸咖啡,40,77,￥24/人,口味:8.3 环境:8.2 服务:8.3,"{""lat"": 116.456496, ""lng"": 39.919869}",北京市,朝外大街甲6号万通中心地下1层底商
luckin coffee瑞幸咖啡,40,56,￥23/人,口味:7.9 环境:7.8 服务:8.3,"{""lat"": 116.434496, ""lng"": 39.90426158098538}",北京市,建国门南大街7号万豪酒店地下一层美食广场20号水吧
瑞幸咖啡luckincoffee,40,106,￥26/人,口味:8.2 环境:8.1 服务:8.7,"{""lat"": 116.451312, ""lng"": 39.919804}",北京市,东大桥路8号院1号楼尚都国际一层西北大堂113A号
luckin coffee瑞幸咖啡,40,60,￥26/人,口味:8.0 环境:7.9 服务:8.1,"{""lat"": 116.500648, ""lng"": 39.893693}",北京市,广渠路金泰国际B座1层大堂
luckin coffee瑞幸咖啡,40,78,￥22/人,口味:7.9 环境:8.1 服务:7.7,"{""lat"": 116.600548, ""lng"": 39.927372}",北京市,常惠路6号楼1层104号北辰福第V中心D座
luckin coffee瑞幸咖啡,40,34,￥27/人,口味:8.0 环境:8.0 服务:8.4,"{""lat"": 116.565993, ""lng"": 39.914564}",北京市,三间房南里7号万东国际文化创意产业园内15号楼物业中的一层大厅
luckin coffee瑞幸咖啡,40,25,￥23/人,口味:7.6 环境:7.6 服务:7.7,"{""lat"": 116.516382, ""lng"": 39.905964}",北京市,惠河南街1069号卓明大厦一层大堂
瑞幸咖啡,40,23,￥27/人,口味:7.9 环境:7.8 服务:8.0,"{""lat"": 116.444962, ""lng"": 39.934772}",北京市,工人体育场北路21号永利国际一层东侧2单元旁保利WEDO
luckin coffee瑞幸咖啡,40,35,￥29/人,口味:8.2 环境:8.1 服务:8.2,"{""lat"": 116.435995, ""lng"": 39.914062}",北京市,雅宝路12号华声国际大厦一层大堂
luckin coffee瑞幸咖啡,40,46,￥24/人,口味:7.9 环境:8.0 服务:7.8,"{""lat"": 116.486635, ""lng"": 40.001187}",北京市,启阳路绿地中心大厦B座负一层205
luckin coffee瑞幸咖啡,45,152,￥27/人,口味:8.5 环境:9.0 服务:8.6,"{""lat"": 116.363626, ""lng"": 39.922205}",北京市,锦什坊街26号恒奥中心C座一层大堂
luckin coffee瑞幸咖啡,45,72,￥26/人,口味:8.2 环境:8.4 服务:8.6,"{""lat"": 116.362756, ""lng"": 39.909633}",北京市,兴盛街2号院1号楼01商业08号
luckin coffee瑞幸咖啡,40,118,￥28/人,口味:8.0 环境:8.3 服务:8.2,"{""lat"": 116.368118, ""lng"": 39.9183}",北京市,丰盛胡同20号丰铭国际大厦B座一层101单元
luckin coffee瑞幸咖啡,50,364,￥25/人,口味:9.0 环境:8.7 服务:9.0,"{""lat"": 116.399392, ""lng"": 39.917885}",北京市,长安街景山前街4号故宫博物院箭亭旁
luckin coffee瑞幸咖啡,40,69,￥26/人,口味:8.0 环境:7.8 服务:8.1,"{""lat"": 116.371662, ""lng"": 39.946062}",北京市,新街口北大街3号新街高和大厦底商107B
luckin coffee瑞幸咖啡,40,56,￥24/人,口味:8.2 环境:8.3 服务:8.6,"{""lat"": 116.375082, ""lng"": 39.893377}",北京市,宣武门外大街28号富卓商厦5层
luckin coffee瑞幸咖啡,40,53,￥21/人,口味:7.9 环境:7.9 服务:8.2,"{""lat"": 116.319015, ""lng"": 39.965841}",北京市,中关村南大街1号友谊宾馆北门底商
luckin coffee瑞幸咖啡,45,64,￥25/人,口味:8.4 环境:8.4 服务:8.6,"{""lat"": 116.185167, ""lng"": 39.904987}",北京市,古城南街9号院4号楼一层
luckin coffee瑞幸咖啡,45,71,￥28/人,口味:8.9 环境:8.6 服务:8.9,"{""lat"": 116.178855, ""lng"": 39.926439}",北京市,苹果园地铁D口苹果汇二层220-221号
luckin coffee瑞幸咖啡,40,50,￥21/人,口味:7.9 环境:7.8 服务:7.8,"{""lat"": 116.37855, ""lng"": 39.958878}",北京市,德胜门外大街13号院1号合生财富广场一层大堂
luckin coffee瑞幸咖啡,40,10,,口味:7.7 环境:7.9 服务:7.9,"{""lat"": 116.185552, ""lng"": 39.906259}",北京市,石景山区石景山路54号院金熙汇负一层B-6-125号
瑞幸咖啡,40,57,￥26/人,口味:8.2 环境:8.0 服务:8.1,"{""lat"": 116.321678, ""lng"": 39.906212}",北京市,海淀区复兴路戊12号恩菲科技大厦一层大堂
luckin coffee瑞幸咖啡,45,48,￥27/人,口味:8.8 环境:8.4 服务:8.7,"{""lat"": 116.348156, ""lng"": 39.882038}",北京市,广安门南滨河路27号院7号楼贵都国际中心A座一层105号
瑞幸咖啡,40,42,￥24/人,口味:7.9 环境:7.6 服务:8.0,"{""lat"": 116.353582, ""lng"": 39.91514053007965}",北京市,西城区金融街月坛中心1号院7号楼一层102号
瑞幸咖啡,0,0,,,"{""lat"": 116.398643, ""lng"": 39.921234}",北京市,景山前街4号
Luckincoffee瑞幸咖啡,0,1,,,"{""lat"": 116.412573, ""lng"": 39.8955119732232}",北京市,祈年大街18号院6号楼兴隆国际大厦地下一层103-2
瑞幸咖啡,35,33,￥28/人,口味:7.6 环境:7.8 服务:7.8,"{""lat"": 116.357628, ""lng"": 39.94523}",北京市,西直门北大街62号中国铝业大厦一楼0102室
luckin coffee瑞幸咖啡,40,23,￥28/人,口味:8.0 环境:7.7 服务:8.2,"{""lat"": 116.35491, ""lng"": 40.040981}",北京市,后屯路国际技术转移中心28号楼一层129
瑞幸咖啡,35,6,￥34/人,口味:7.7 环境:7.5 服务:7.5,"{""lat"": 116.205913, ""lng"": 39.91946}",北京市,时代花园南路17号院茂华大厦一层大厅
luckin coffee瑞幸咖啡,40,68,￥25/人,口味:7.9 环境:7.7 服务:8.2,"{""lat"": 116.435339, ""lng"": 39.942085}",北京市,东直门交通枢纽中心一层幸运时间美食广场南门
luckin coffee瑞幸咖啡,40,68,￥25/人,口味:8.4 环境:8.0 服务:8.2,"{""lat"": 116.373194, ""lng"": 39.909562}",北京市,西单北大街133号君太百货负一层E-03-02号
luckin coffee瑞幸咖啡,40,37,￥22/人,口味:8.3 环境:7.8 服务:8.4,"{""lat"": 116.309193, ""lng"": 39.963807430180985}",北京市,万泉河路西海国际中心一层
luckin coffee瑞幸咖啡,40,37,￥24/人,口味:8.0 环境:8.0 服务:8.2,"{""lat"": 116.308181, ""lng"": 40.0362885697947}",北京市,上地三街D座金隅嘉华大厦负一层
瑞幸咖啡,40,32,￥25/人,口味:8.3 环境:8.3 服务:8.3,"{""lat"": 116.276359, ""lng"": 39.931642}",北京市,海淀区西四环北路160号金隅大成玲珑天地2区一层102室
